,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9885934973953655,0.9907290729072907,0.9896601330695918,11110.0,5,PGD,0.1
1.0,0.9245421245421246,0.9085673146148309,0.9164851125635439,1389.0,5,PGD,0.1
accuracy,0.9815985278822306,0.9815985278822306,0.9815985278822306,0.9815985278822306,5,PGD,0.1
macro avg,0.956567810968745,0.9496481937610608,0.9530726228165678,12499.0,5,PGD,0.1
weighted avg,0.9814755394072744,0.9815985278822306,0.9815282742422535,12499.0,5,PGD,0.1
