,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.907120487885281,0.9907290729072907,0.9470831182240578,11110.0,5,PGD,0.6
1.0,0.7178082191780822,0.18862491000719941,0.29874572405929306,1389.0,5,PGD,0.6
accuracy,0.9015921273701896,0.9015921273701896,0.9015921273701896,0.9015921273701896,5,PGD,0.6
macro avg,0.8124643535316816,0.5896769914572451,0.6229144211416754,12499.0,5,PGD,0.6
weighted avg,0.8860824255415495,0.9015921273701896,0.8750341030632564,12499.0,5,PGD,0.6
