,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9059259259259259,0.9907290729072907,0.9464316423043853,11110.0,5,PGD,0.9
1.0,0.7048710601719198,0.1771058315334773,0.28308400460299193,1389.0,5,PGD,0.9
accuracy,0.9003120249619969,0.9003120249619969,0.9003120249619969,0.9003120249619969,5,PGD,0.9
macro avg,0.8053984930489229,0.583917452220384,0.6147578234536886,12499.0,5,PGD,0.9
weighted avg,0.883582921803011,0.9003120249619969,0.8727145554360569,12499.0,5,PGD,0.9
