,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9492803884168545,0.9855085508550855,0.9670552905847023,11110.0,4,FGSM,0.5
1.0,0.8331606217616581,0.5788336933045356,0.6830926083262532,1389.0,4,FGSM,0.5
accuracy,0.9403152252180175,0.9403152252180175,0.9403152252180175,0.9403152252180175,4,FGSM,0.5
macro avg,0.8912205050892563,0.7821711220798105,0.8250739494554777,12499.0,4,FGSM,0.5
weighted avg,0.936376127605264,0.9403152252180175,0.935498832815522,12499.0,4,FGSM,0.5
