,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.988859940706136,0.9907290729072907,0.9897936243873926,11110.0,5,FGSM,0.1
1.0,0.9247076023391813,0.9107271418286537,0.917664127675009,1389.0,5,FGSM,0.1
accuracy,0.9818385470837667,0.9818385470837667,0.9818385470837667,0.9818385470837667,5,FGSM,0.1
macro avg,0.9567837715226586,0.9507281073679722,0.9537288760312008,12499.0,5,FGSM,0.1
weighted avg,0.9817307625325461,0.9818385470837667,0.9817779534590383,12499.0,5,FGSM,0.1
