,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9442241379310344,0.985779857798578,0.9645546211087138,11111.0,1,FGSM,0.5
1.0,0.8242491657397107,0.5338616714697406,0.6480104940970703,1388.0,1,FGSM,0.5
accuracy,0.935594847587807,0.935594847587807,0.935594847587807,0.935594847587807,1,FGSM,0.5
macro avg,0.8842366518353726,0.7598207646341593,0.806282557602892,12499.0,1,FGSM,0.5
weighted avg,0.9309010511719692,0.935594847587807,0.9294027490955798,12499.0,1,FGSM,0.5
