,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.93764375159724,0.9907290729072907,0.9634557311042059,11110.0,5,FGSM,1.0
1.0,0.8644736842105263,0.47300215982721383,0.611447184737087,1389.0,5,FGSM,1.0
accuracy,0.9331946555724457,0.9331946555724457,0.9331946555724457,0.9331946555724457,5,FGSM,1.0
macro avg,0.9010587179038831,0.7318656163672523,0.7874514579206464,12499.0,5,FGSM,1.0
weighted avg,0.929512443204557,0.9331946555724457,0.9243374119663607,12499.0,5,FGSM,1.0
