,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9070056310036436,0.985779857798578,0.9447535256824945,11111.0,1,PGD,1.0
1.0,0.6264775413711584,0.1909221902017291,0.29265599116510216,1388.0,1,PGD,1.0
accuracy,0.8975118009440756,0.8975118009440756,0.8975118009440756,0.8975118009440756,1,PGD,1.0
macro avg,0.766741586187401,0.5883510240001536,0.6187047584237984,12499.0,1,PGD,1.0
weighted avg,0.8758532997443518,0.8975118009440756,0.8723388222734105,12499.0,1,PGD,1.0
