,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9529616724738676,0.984609846098461,0.9685272896286131,11111.0,2,FGSM,0.7
1.0,0.8321884200196271,0.6109510086455331,0.7046115496468633,1388.0,2,FGSM,0.7
accuracy,0.9431154492359389,0.9431154492359389,0.9431154492359389,0.9431154492359389,2,FGSM,0.7
macro avg,0.8925750462467474,0.7977804273719971,0.8365694196377382,12499.0,2,FGSM,0.7
weighted avg,0.9395499375825574,0.9431154492359389,0.9392197412571699,12499.0,2,FGSM,0.7
