,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9503073326984677,0.987939879398794,0.9687582737622452,11111.0,3,PGD,0.3
1.0,0.8586497890295358,0.5864553314121037,0.696917808219178,1388.0,3,PGD,0.3
accuracy,0.943355468437475,0.943355468437475,0.943355468437475,0.943355468437475,3,PGD,0.3
macro avg,0.9044785608640018,0.7871976054054488,0.8328380409907117,12499.0,3,PGD,0.3
weighted avg,0.9401288647720354,0.943355468437475,0.9385706934619191,12499.0,3,PGD,0.3
