IndLatency,DRB.UEThpDl,DRB.UEThpUl
1.0,-0.061223872,-0.28635222
0.12328444,0.04714984,-0.12349176
-0.47556034,0.006509699,-0.23400423
-0.024281368,0.014729053,-0.1176753
0.21422338,0.1220373,-0.1293082
-0.46870074,-0.08222889,-0.28635222
-0.2851009,0.025992617,-0.1176753
0.27770984,0.071351275,-0.1176753
-0.16498756,-0.059549563,-0.22237131
-0.3485874,0.07104686,-0.10022596
-0.0740416,-0.041132115,-0.28635222
0.046064705,0.035581864,-0.12349176
-0.26450804,0.03542965,0.3476403
-0.16498756,-0.032608338,-0.29216868
0.28457648,0.043649007,-0.13512465
0.037490204,0.090225354,-0.10604241
-0.039729528,-0.07659712,-0.2979851
-0.18729535,0.037712805,-0.1176753
-0.024281368,-0.053765573,-0.2805358
-0.45325258,0.067698225,-0.10604241
-0.22847405,-0.016017422,-0.2805358
-0.34172076,0.02492714,-0.10604241
-0.116942234,0.012445897,-0.27471933
0.14902201,-0.0012530237,-0.09440952
0.34120333,-0.055287667,-0.28635222
0.16446313,0.036190704,-0.065327294
-0.2851009,-0.048133783,-0.2805358
-0.5802325,0.025688194,-0.10022596
0.1078433,-0.055592097,-0.29216868
-0.2507818,0.08322368,-0.10022596
-0.26450804,0.036190704,-0.09440952
-0.34172076,0.037865017,-0.12349176
0.22109,-0.03291277,-0.28635222
0.0735242,0.059783295,-0.1176753
-0.116942234,-0.05909293,-0.28635222
0.27770984,0.037712805,-0.12349176
0.15760353,0.04958521,-0.12349176
-0.355447,-0.085120894,-0.28635222
-0.43266675,0.06511065,-0.10022596
-0.5870921,-0.06868217,-0.29216868
0.25540912,0.07409106,-0.1176753
0.1147029,-0.06320261,-0.28635222
0.13701066,0.07835295,-0.12349176
-0.355447,-0.019974887,-0.28635222
-0.34172076,0.008488432,-0.1176753
-0.060315363,-0.069899864,-0.2805358
-0.2919605,0.036038496,-0.11185885
-0.5802325,-0.018909417,-0.23982066
0.052931335,0.07196012,0.4523363
-0.41207388,-0.060158394,-0.16420686
-0.55278003,0.04486669,-0.12349176
0.30516934,-0.04874263,-0.28635222
-0.43266675,0.0020956025,-0.12349176
-0.48928657,0.038930487,-0.29216868
-0.32799453,0.01640337,-0.11185885
0.16446313,-0.08009795,-0.29216868
-0.36918026,0.07211233,-0.10604241
0.15760353,-0.061680503,-0.2805358
0.15760353,0.058261193,-0.10604241
-0.103216,-0.037022434,-0.29216868
0.0735242,0.052477203,-0.03624507
-0.49443826,-0.06031061,-0.27471933
0.16446313,0.064958446,-0.1176753
0.19363753,0.01275032,-0.07696018
0.052931335,0.09296513,-0.10604241
-0.094634466,-0.02758541,-0.28635222
0.24168289,-0.0912093,-0.28635222
-0.43266675,-0.022410251,-0.28635222
-0.30568674,0.03953933,-0.1176753
0.16446313,-0.048133783,-0.2805358
0.22109,-0.036261387,-0.28635222
1.0,-0.043263055,-0.27471933
0.07866891,0.059326664,-0.11185885
0.06665757,-0.04143653,-0.28635222
-0.5304723,0.07196012,-0.11185885
0.22109,-0.0691388,-0.28635222
-0.3897661,0.06419739,-0.12349176
-0.43952635,-0.053613357,-0.28635222
0.13014404,-0.047981583,-0.29216868
-0.5459134,0.042887956,-0.1176753
-0.3897661,-0.04508958,-0.28635222
0.17818937,0.06830707,-0.11185885
0.31202894,-0.020431519,-0.28635222
0.09411004,0.01640337,-0.12349176
0.02376397,-0.029564135,-0.28635222
-0.053455763,0.041213643,-0.11185885
-0.5098794,-0.05909293,-0.2805358
-0.43266675,0.035125233,-0.1176753
0.087250434,-0.02804204,-0.28635222
0.31202894,0.055978037,-0.12349176
0.03062357,0.08139715,-0.11185885
0.037490204,-0.055592097,-0.28635222
-0.26450804,0.03588628,-0.1176753
-0.0036955327,0.049889628,-0.1293082
-0.23534068,-0.04508958,-0.28635222
-0.2576414,-0.07964132,-0.2805358
-0.2576414,0.106055215,-0.1176753
-0.43952635,-0.038392328,-0.2805358
-0.60768497,-0.0026229173,-0.1176753
0.22794962,-0.053613357,-0.28635222
-0.27823427,-0.08923056,-0.2805358
0.22109,0.110773735,-0.10022596
-0.39834762,-0.04539401,-0.26308644
-0.18729535,-0.06320261,-0.23400423
-0.18729535,0.06845928,-0.12349176
-0.2919605,-0.049351476,-0.28635222
0.052931335,0.017316632,0.26039362
-0.3829065,-0.03397823,0.20222917
-0.21474782,-0.0026229173,-0.23400423
-0.23534068,-0.04189316,-0.29216868
-0.087774865,0.04090922,-0.11185885
-0.26450804,-0.0335216,-0.23400423
-0.33486116,0.049128577,-0.12349176
-0.27823427,-0.023780145,-0.29216868
-0.060315363,0.028580189,-0.10604241
-0.27137467,-0.014495321,-0.29216868
-0.37603986,-0.03717465,-0.29216868
-0.053455763,0.023709461,-0.1293082
-0.27137467,0.02264399,-0.10604241
0.22794962,-0.032456137,-0.28635222
-0.32799453,0.111230366,-0.11185885
0.24168289,-0.046763904,-0.28635222
-0.30568674,0.03162439,-0.12349176
-0.6574452,-0.03884896,-0.28635222
0.2639836,-0.034282662,-0.29216868
-0.5030198,0.03588628,-0.1176753
0.17132977,-0.028650872,-0.28635222
-0.094634466,0.047302052,-0.11185885
0.22109,-0.05285231,-0.29216868
-0.52360564,0.030406713,-0.1176753
-0.1375351,-0.02195362,-0.29216868
0.13014404,0.050955098,-0.1176753
-0.1375351,-0.054374404,-0.28635222
-0.43952635,0.034668602,-0.12349176
0.14387028,-0.03504371,-0.28635222
-0.22160742,0.03162439,-0.1176753
-0.33486116,-0.02134478,-0.28635222
-0.44639298,0.09433503,-0.11185885
-0.2507818,-0.05711419,-0.27471933
-0.22847405,-0.010233432,-0.11185885
-0.2507818,-0.024845615,-0.28635222
-0.55278003,0.015946738,-0.10604241
0.22794962,-0.036565803,-0.2805358
0.046064705,0.018686518,-0.1176753
0.20736377,-0.014799736,-0.28635222
0.3326218,0.0062052757,-0.12349176
-0.18729535,-0.042654224,-0.2805358
-0.32113492,0.042431325,-0.1176753
-0.1100756,-0.06244155,-0.29216868
0.17132977,-0.05087357,-0.28635222
-0.5030198,-0.036413603,-0.28635222
-0.23534068,0.087637775,0.7315257
-0.08090823,0.04456227,-0.11185885
-0.3485874,0.06952475,-0.12349176
-0.60082537,-0.049960308,-0.2979851
-0.41207388,0.034516387,-0.1176753
0.31202894,-0.04295864,-0.29216868
-0.2919605,0.03984375,-0.1176753
0.22109,-0.039914437,-0.28635222
0.13701066,0.044714477,-0.12349176
-0.2576414,-0.070356496,-0.28635222
0.0735242,0.10772953,-0.12349176
0.046064705,-0.07400953,-0.28635222
-0.2576414,0.09677039,-0.11185885
-0.27137467,0.03984375,-0.1176753
-0.24220029,-0.02971635,-0.28635222
-0.19415495,-0.005210489,-0.14675754
1.0,-0.020735942,-0.26308644
0.25540912,-0.030781813,-0.22237131
-0.18042871,0.04958521,-0.17002332
0.14902201,-0.009929009,-0.24563712
-0.15812096,-0.035348125,-0.23982066
-0.57336587,0.05004184,-0.16420686
0.037490204,-0.020735942,-0.22237131
0.17818937,0.041518062,-0.17002332
-0.27137467,-0.07522722,-0.24563712
0.35492957,0.01275032,-0.16420686
-0.26450804,-0.027889825,-0.22237131
0.17132977,0.032081023,0.42325407
-0.4189405,-0.026519932,-0.24563712
