,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.8935483870967742,0.997209972099721,0.9425375356216239,11111.0,2,PGD,1.0
1.0,0.6868686868686869,0.04899135446685879,0.09145931405514458,1388.0,2,PGD,1.0
accuracy,0.8919113529082326,0.8919113529082326,0.8919113529082326,0.8919113529082326,2,PGD,1.0
macro avg,0.7902085369827305,0.5231006632832899,0.5169984248383842,12499.0,2,PGD,1.0
weighted avg,0.8705968370594444,0.8919113529082326,0.848026248995952,12499.0,2,PGD,1.0
