,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.985845277307932,0.996669966699667,0.9912280701754386,11111.0,1,FGSM,0.1
1.0,0.9707740916271722,0.8854466858789626,0.9261492087415222,1388.0,1,FGSM,0.1
accuracy,0.9843187454996399,0.9843187454996399,0.9843187454996399,0.9843187454996399,1,FGSM,0.1
macro avg,0.9783096844675521,0.9410583262893149,0.9586886394584804,12499.0,1,FGSM,0.1
weighted avg,0.9841716389588725,0.9843187454996399,0.9840011352470223,12499.0,1,FGSM,0.1
