,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.8926844988720593,0.997209972099721,0.9420567104535986,11111.0,2,FGSM,1.0
1.0,0.6436781609195402,0.040345821325648415,0.0759322033898305,1388.0,2,FGSM,1.0
accuracy,0.8909512761020881,0.8909512761020881,0.8909512761020881,0.8909512761020881,2,FGSM,1.0
macro avg,0.7681813298957998,0.5187778967126847,0.5089944569217145,12499.0,2,FGSM,1.0
weighted avg,0.8650326229557382,0.8909512761020881,0.8458745506164509,12499.0,2,FGSM,1.0
