,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9551658604008293,0.9952295229522953,0.9747862117605571,11110.0,4,FGSM,0.2
1.0,0.942578548212351,0.6263498920086393,0.7525951557093425,1389.0,4,FGSM,0.2
accuracy,0.9542363389071126,0.9542363389071126,0.9542363389071126,0.9542363389071126,4,FGSM,0.2
macro avg,0.9488722043065901,0.8107897074804673,0.8636906837349498,12499.0,4,FGSM,0.2
weighted avg,0.9537670463653227,0.9542363389071126,0.9500943662645064,12499.0,4,FGSM,0.2
