,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9002111075024358,0.997839978399784,0.9465147052546208,11111.0,3,PGD,0.6
1.0,0.8688524590163934,0.11455331412103746,0.2024188415022279,1388.0,3,PGD,0.6
accuracy,0.8997519801584126,0.8997519801584126,0.8997519801584126,0.8997519801584126,3,PGD,0.6
macro avg,0.8845317832594146,0.5561966462604108,0.5744667733784243,12499.0,3,PGD,0.6
weighted avg,0.8967287645871125,0.8997519801584126,0.8638836900623397,12499.0,3,PGD,0.6
