,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9903528360875391,0.997839978399784,0.9940823096924595,11111.0,3,FGSM,0.1
1.0,0.9815950920245399,0.9221902017291066,0.950965824665676,1388.0,3,FGSM,0.1
accuracy,0.9894391551324105,0.9894391551324105,0.9894391551324105,0.9894391551324105,3,FGSM,0.1
macro avg,0.9859739640560394,0.9600150900644453,0.9725240671790678,12499.0,3,FGSM,0.1
weighted avg,0.9893802983837673,0.9894391551324105,0.9892942721520821,12499.0,3,FGSM,0.1
