,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9218346790976443,0.996669966699667,0.9577927694170558,11111.0,1,FGSM,0.3
1.0,0.9238683127572016,0.3234870317002882,0.4791889007470651,1388.0,1,FGSM,0.3
accuracy,0.921913753100248,0.921913753100248,0.921913753100248,0.921913753100248,1,FGSM,0.3
macro avg,0.922851495927423,0.6600784991999776,0.7184908350820605,12499.0,1,FGSM,0.3
weighted avg,0.9220605118458213,0.921913753100248,0.904644343965904,12499.0,1,FGSM,0.3
