,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.8970064724919093,0.997839978399784,0.9447403178390354,11111.0,3,PGD,0.9
1.0,0.8273381294964028,0.08285302593659942,0.15062213490504256,1388.0,3,PGD,0.9
accuracy,0.8962316985358829,0.8962316985358829,0.8962316985358829,0.8962316985358829,3,PGD,0.9
macro avg,0.8621723009941561,0.5403465021681917,0.547681226372039,12499.0,3,PGD,0.9
weighted avg,0.8892698807583496,0.8962316985358829,0.8565543799310121,12499.0,3,PGD,0.9
