,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.8966131907308378,0.996039603960396,0.9437148217636022,11110.0,5,FGSM,1.0
1.0,0.7197452229299363,0.08135349172066235,0.1461836998706339,1389.0,5,FGSM,1.0
accuracy,0.894391551324106,0.894391551324106,0.894391551324106,0.894391551324106,5,FGSM,1.0
macro avg,0.808179206830387,0.5386965478405292,0.544949260817118,12499.0,5,FGSM,1.0
weighted avg,0.8769580497375222,0.894391551324106,0.8550860731989703,12499.0,5,FGSM,1.0
