,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.8927073249435302,0.996039603960396,0.9415468391049094,11110.0,5,PGD,0.9
1.0,0.5728155339805825,0.042476601871850254,0.07908847184986595,1389.0,5,PGD,0.9
accuracy,0.8900712056964557,0.8900712056964557,0.8900712056964557,0.8900712056964557,5,PGD,0.9
macro avg,0.7327614294620564,0.5192581029161232,0.5103176554773877,12499.0,5,PGD,0.9
weighted avg,0.8571581051941475,0.8900712056964557,0.8457027978122256,12499.0,5,PGD,0.9
