,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9863879003558719,0.997839978399784,0.9920808912352915,11111.0,3,PGD,0.1
1.0,0.9809372517871326,0.8897694524495677,0.9331318473743861,1388.0,3,PGD,0.1
accuracy,0.9858388671093687,0.9858388671093687,0.9858388671093687,0.9858388671093687,3,PGD,0.1
macro avg,0.9836625760715023,0.9438047154246758,0.9626063693048388,12499.0,3,PGD,0.1
weighted avg,0.9857826119157239,0.9858388671093687,0.9855346657069344,12499.0,3,PGD,0.1
