,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.8971924699772801,0.9952295229522953,0.943671588290518,11110.0,4,FGSM,0.5
1.0,0.6971428571428572,0.08783297336213103,0.15601023017902813,1389.0,4,FGSM,0.5
accuracy,0.894391551324106,0.894391551324106,0.894391551324106,0.894391551324106,4,FGSM,0.5
macro avg,0.7971676635600686,0.5415312481572132,0.549840909234773,12499.0,4,FGSM,0.5
weighted avg,0.8749611784958005,0.894391551324106,0.8561396556225558,12499.0,4,FGSM,0.5
