,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9856595706778303,0.996039603960396,0.990822402292161,11110.0,5,PGD,0.1
1.0,0.9654088050314465,0.8840892728581713,0.9229612927470876,1389.0,5,PGD,0.1
accuracy,0.9835986878950316,0.9835986878950316,0.9835986878950316,0.9835986878950316,5,PGD,0.1
macro avg,0.9755341878546384,0.9400644384092837,0.9568918475196243,12499.0,5,PGD,0.1
weighted avg,0.9834091255635948,0.9835986878950316,0.9832810724931286,12499.0,5,PGD,0.1
