,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.8971220105391163,0.996039603960396,0.943996587758584,11110.0,5,FGSM,0.9
1.0,0.7317073170731707,0.08639308855291576,0.15453960077269802,1389.0,5,FGSM,0.9
accuracy,0.8949515961276903,0.8949515961276903,0.8949515961276903,0.8949515961276903,5,FGSM,0.9
macro avg,0.8144146638061436,0.5412163462566559,0.5492680942656409,12499.0,5,FGSM,0.9
weighted avg,0.8787396592130744,0.8949515961276903,0.8562651088463994,12499.0,5,FGSM,0.9
