,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9131869945535567,0.996039603960396,0.9528155674186327,11110.0,5,FGSM,0.4
1.0,0.884514435695538,0.24262059035277178,0.3807909604519774,1389.0,5,FGSM,0.4
accuracy,0.9123129850388031,0.9123129850388031,0.9123129850388031,0.9123129850388031,5,FGSM,0.4
macro avg,0.8988507151245473,0.6193300971565839,0.6668032639353051,12499.0,5,FGSM,0.4
weighted avg,0.9100006449052818,0.9123129850388031,0.8892471076157137,12499.0,5,FGSM,0.4
