,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9863514719000892,0.9952295229522953,0.9907706093189964,11110.0,4,FGSM,0.1
1.0,0.9588828549262994,0.8898488120950324,0.9230769230769231,1389.0,4,FGSM,0.1
accuracy,0.9835186814945196,0.9835186814945196,0.9835186814945196,0.9835186814945196,4,FGSM,0.1
macro avg,0.9726171634131944,0.9425391675236638,0.9569237661979597,12499.0,4,FGSM,0.1
weighted avg,0.983298914977408,0.9835186814945196,0.9832478850858385,12499.0,4,FGSM,0.1
