,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9051351130704547,0.997839978399784,0.9492294520547945,11111.0,3,PGD,0.4
1.0,0.904,0.1628242074927954,0.27594627594627597,1388.0,3,PGD,0.4
accuracy,0.9051124089927194,0.9051124089927194,0.9051124089927194,0.9051124089927194,3,PGD,0.4
macro avg,0.9045675565352274,0.5803320929462897,0.6125878640005352,12499.0,3,PGD,0.4
weighted avg,0.9050090600308683,0.9051124089927194,0.8744621067920836,12499.0,3,PGD,0.4
