,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.8979509192516401,0.997839978399784,0.9452638758632449,11111.0,3,FGSM,0.9
1.0,0.8421052631578947,0.09221902017291066,0.16623376623376623,1388.0,3,FGSM,0.9
accuracy,0.8972717817425394,0.8972717817425394,0.8972717817425394,0.8972717817425394,3,FGSM,0.9
macro avg,0.8700280912047673,0.5450294992863474,0.5557488210485055,12499.0,3,FGSM,0.9
weighted avg,0.8917493214711681,0.8972717817425394,0.8587534516560509,12499.0,3,FGSM,0.9
