,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9306232151856207,0.997209972099721,0.9627666507364122,11111.0,2,FGSM,0.3
1.0,0.9477234401349073,0.4048991354466859,0.5673902069661787,1388.0,2,FGSM,0.3
accuracy,0.9314345147611809,0.9314345147611809,0.9314345147611809,0.9314345147611809,2,FGSM,0.3
macro avg,0.9391733276602641,0.7010545537732034,0.7650784288512955,12499.0,2,FGSM,0.3
weighted avg,0.9325221760808612,0.9314345147611809,0.918860537931141,12499.0,2,FGSM,0.3
