,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.8981841763942932,0.997209972099721,0.9451102486458822,11111.0,2,PGD,0.4
1.0,0.8098159509202454,0.09510086455331412,0.1702127659574468,1388.0,2,PGD,0.4
accuracy,0.8970317625410033,0.8970317625410033,0.8970317625410033,0.8970317625410033,2,PGD,0.4
macro avg,0.8540000636572693,0.5461554183265176,0.5576615073016645,12499.0,2,PGD,0.4
weighted avg,0.8883709835822299,0.8970317625410033,0.8590587480481106,12499.0,2,PGD,0.4
