,precision,recall,f1-score,support,fold,attack,epsilon
0.0,0.9034973034809609,0.9952295229522953,0.9471475072811376,11110.0,4,FGSM,0.4
1.0,0.7969348659003831,0.14974802015838734,0.25212121212121213,1389.0,4,FGSM,0.4
accuracy,0.9012721017681414,0.9012721017681414,0.9012721017681414,0.9012721017681414,4,FGSM,0.4
macro avg,0.850216084690672,0.5724887715553413,0.5996343597011748,12499.0,4,FGSM,0.4
weighted avg,0.8916551380437722,0.9012721017681414,0.8699100063628933,12499.0,4,FGSM,0.4
