IndLatency,DRB.UEThpDl,DRB.UEThpUl
1.0,-0.55999076,-0.7851426
-1.0,-0.49280217,-0.7324533
-0.529012,-0.48464897,-0.61536586
1.0,-0.5482139,-0.7851426
-0.80891836,-0.47347602,-0.61536586
-0.89915067,-0.53296435,-0.7851426
-0.680015,-0.5583299,-0.72074455
-0.8770508,-0.42878434,-0.5978028
-0.5824136,-0.54006064,-0.7851426
-0.4774507,-0.5314545,-0.7675795
-0.78681844,-0.46411493,-0.14701647
-0.680015,-0.5316055,-0.79099697
-0.19755188,-0.45596173,-0.63292897
-0.529012,-0.5313035,-0.79099697
-0.46271995,-0.40976018,-0.6036572
-0.7039553,-0.46185017,-0.61536586
-0.529012,-0.55259246,-0.77928823
-0.9893754,-0.43210602,-0.6036572
-0.7481475,-0.51514804,-0.77928823
-0.86968166,-0.47453293,-0.6036572
-0.34302628,-0.50050247,-0.59194845
-0.48481983,-0.5198286,-0.7851426
-0.718686,-0.43406883,-0.5978028
-0.136781,-0.5541023,-0.7851426
-0.32645518,-0.46336,-0.5626766
-0.6652843,-0.536135,-0.77928823
-0.9672831,-0.44660062,-0.60951155
-0.80891836,-0.547006,-0.77928823
-1.0,-0.473778,-0.5978028
-0.38721845,-0.55440426,-0.79099697
-0.77208775,-0.4167055,-0.5978028
-1.0,-0.53689,-0.7851426
-0.78681844,-0.46336,-0.59194845
-1.0,-0.5705597,-0.7851426
-0.86968166,-0.46169916,-0.62122023
-0.26568434,-0.53190744,-0.7851426
-0.424049,-0.43995726,-0.61536586
-0.204921,-0.46185017,-0.62122023
-0.204921,-0.54413724,-0.77343386
-0.33381674,-0.45007327,-0.62122023
-0.8844124,-0.5836954,-0.7851426
-1.0,-0.567389,-0.79099697
-0.22885373,-0.42576462,-0.61536586
-0.37985685,-0.56195354,-0.7851426
-0.35591662,-0.421537,-0.62122023
-0.86968166,-0.49083936,-0.61536586
-0.81627995,-0.463511,-0.60951155
-0.9451832,-0.55893385,-0.6622008
-1.0,-0.45475385,-0.62122023
-0.17545201,-0.5476099,-0.7851426
-0.9672831,-0.49718076,-0.62122023
-1.0,-0.46064228,-0.79099697
-0.8549509,-0.48298812,-0.60951155
