IndLatency,DRB.UEThpDl,DRB.UEThpUl
1.0,-0.35999095,-0.58514297
-0.81331605,-0.29280236,-0.53245366
-0.3290122,-0.28464913,-0.4153662
1.0,-0.3482141,-0.58514297
-0.6089187,-0.27347618,-0.4153662
-0.69915104,-0.33296454,-0.58514297
-0.4800154,-0.35833013,-0.5207449
-0.6770512,-0.22878446,-0.3978031
-0.38241392,-0.34006086,-0.58514297
-0.27745086,-0.3314547,-0.56757987
-0.5868188,-0.2641151,0.052983537
-0.4800154,-0.33160567,-0.59099734
0.0024481267,-0.25596187,-0.43292934
-0.3290122,-0.33130372,-0.59099734
-0.2627201,-0.20976026,-0.40365747
-0.50395566,-0.2618503,-0.4153662
-0.3290122,-0.35259265,-0.5792886
-0.7893758,-0.23210615,-0.40365747
-0.54814786,-0.31514823,-0.5792886
-0.669682,-0.2745331,-0.40365747
-0.14302632,-0.30050263,-0.3919487
-0.28482,-0.31982878,-0.58514297
-0.51868635,-0.23406896,-0.3978031
0.063218996,-0.35410252,-0.58514297
-0.12645519,-0.26336017,-0.36267686
-0.46528465,-0.33613524,-0.5792886
-0.7672835,-0.24660076,-0.40951183
-0.6089187,-0.3470062,-0.5792886
-0.9256483,-0.27377817,-0.3978031
-0.18721852,-0.3544045,-0.59099734
-0.5720881,-0.2167056,-0.3978031
-0.8206852,-0.33689016,-0.58514297
-0.5868188,-0.26336017,-0.3919487
-0.9035484,-0.37055996,-0.58514297
-0.669682,-0.26169932,-0.4212206
-0.06568433,-0.33190763,-0.58514297
-0.22404912,-0.23995739,-0.4153662
-0.004921004,-0.2618503,-0.4212206
-0.004921004,-0.3441375,-0.57343423
-0.1338168,-0.25007343,-0.4212206
-0.6844128,-0.38369572,-0.58514297
-0.93300986,-0.36738926,-0.59099734
-0.02885373,-0.22576475,-0.4153662
-0.17985693,-0.3619538,-0.58514297
-0.15591666,-0.22153714,-0.4212206
-0.669682,-0.29083955,-0.4153662
-0.6162803,-0.26351115,-0.40951183
-0.7451836,-0.35893404,-0.46220118
-0.8961868,-0.25475398,-0.4212206
0.024547994,-0.34761015,-0.58514297
-0.7672835,-0.29718095,-0.4212206
-0.8280468,-0.2606424,-0.59099734
-0.6549513,-0.2829883,-0.40951183
-0.12645519,-0.3787132,-0.59099734
-0.69915104,-0.22772756,-0.40365747
-0.1338168,-0.36044392,-0.5792886
-0.1338168,-0.24146725,-0.40365747
-0.41372332,-0.33598423,-0.59099734
-0.22404912,-0.2472047,-0.33340502
-0.83357555,-0.35908505,-0.57343423
-0.12645519,-0.23482388,-0.4153662
-0.1706474,-0.3291899,0.0061485767
-0.23141825,-0.3187719,-0.57343423
-0.40451378,-0.32662314,-0.58514297
-0.5407787,-0.26441705,-0.4153662
-0.043584466,-0.38973513,-0.58514297
-0.036222875,-0.26713482,-0.40951183
-0.7672835,-0.32148963,-0.58514297
-0.631011,-0.2600385,-0.4153662
-0.12645519,-0.3470062,-0.5792886
-0.29218158,-0.23512585,-0.4153662
-0.06568433,-0.33522934,-0.58514297
-0.23141825,-0.23165318,-0.4153662
1.0,-0.34217465,-0.57343423
-0.21852793,-0.24041036,-0.40951183
-0.23141825,-0.34036285,-0.58514297
-0.06568433,-0.3678422,-0.58514297
-0.7212433,-0.2355788,-0.4212206
-0.7746451,-0.35244167,-0.58514297
-0.0877842,-0.2502244,-0.3919487
-0.88881767,-0.2567168,-0.4153662
-0.2019568,-0.2829883,-0.4212206
-0.27745086,-0.32858595,-0.58514297
-0.36032158,-0.25837764,-0.40951183
-0.85014665,-0.35787717,-0.5792886
-0.7672835,-0.26441705,-0.4153662
-0.0877842,-0.35802817,-0.58514297
-0.27008927,-0.21851744,-0.40951183
-0.2627201,-0.3544045,-0.58514297
-0.669682,-0.29099053,-0.56757987
-0.29218158,-0.27257028,-0.40365747
-0.594188,-0.349271,-0.59099734
-0.30691987,-0.24977146,-0.42707497
-0.55551696,-0.34398648,-0.58514297
-0.55551696,-0.24705371,-0.4153662
-0.80595446,-0.35893404,-0.58514297
-0.51131725,-0.24131626,-0.40951183
-0.7746451,-0.33734313,-0.5792886
-0.058322743,-0.35244167,-0.58514297
-1.0,-0.23814556,-0.4153662
-0.06568433,-0.1893772,-0.3978031
-0.7304529,-0.34428847,-0.5617255
-0.487377,-0.24765766,-0.3978031
-0.50395566,-0.3619538,-0.53245366
-0.50395566,-0.23135121,-0.4212206
-0.24614899,-0.28208238,-0.03483203
-0.71388173,-0.33296454,-0.09337575
-0.46528465,-0.2660779,-0.4153662
-0.3971522,-0.2586796,-0.40951183
-0.66232044,-0.2505264,-0.4212206
-0.60154957,-0.3228485,-0.59099734
-0.36768317,-0.27090943,-0.40365747
-0.594188,-0.3136384,-0.59099734
-0.09514579,-0.26456806,-0.4153662
-0.15591666,-0.32148963,-0.59099734
-0.058322743,-0.3314547,-0.58514297
-0.6549513,-0.18892425,-0.40951183
-0.043584466,-0.34564734,-0.58514297
0.0024481267,-0.296577,-0.4212206
-0.22404912,-0.34564734,-0.59099734
-0.631011,-0.26788974,-0.4212206
-1.0,-0.3377961,-0.58514297
-0.24614899,-0.24735568,-0.42707497
-0.01965174,-0.3332665,-0.59099734
-0.84278506,-0.26366213,-0.4153662
-0.40451378,-0.25233823,-0.40951183
-0.36768317,-0.25822666,-0.40951183
0.03927873,-0.31862092,-0.59099734
-0.8648774,-0.26909763,-0.4153662
-0.16328579,-0.24871457,-0.4153662
-0.4505539,-0.35319662,-0.58514297
-0.7746451,-0.26487002,-0.4212206
-0.14855507,-0.33402145,-0.58514297
-0.5868188,-0.24735568,-0.4212206
-0.56287855,-0.32647216,-0.59099734
-0.33822173,-0.22274503,-0.40951183
-0.71388173,-0.3741836,-0.59099734
-0.5407787,-0.26788974,-0.4153662
-0.66232044,-0.32043272,-0.58514297
-0.5720881,-0.35591435,-0.57343423
-0.5868188,-0.32707608,-0.59099734
-0.5868188,-0.2482616,-0.4153662
-0.058322743,-0.3355313,-0.5792886
-0.25351813,-0.2807235,-0.4153662
-0.08041506,-0.31394035,-0.58514297
0.054009452,-0.29310435,-0.4212206
-0.6475897,-0.25716975,-0.4153662
-0.4210849,-0.36119884,-0.59099734
-0.4800154,-0.24116528,-0.4212206
-0.7746451,-0.2618503,-0.42707497
-0.84278506,-0.33538032,-0.58514297
-0.55551696,-0.21232702,0.43937212
-0.073053464,-0.35983998,0.047129184
-0.38978305,-0.25505596,-0.40951183
-0.4505539,-0.34051383,-0.59099734
-0.9477481,-0.34881803,-0.59685177
-0.7451836,-0.265021,-0.4153662
0.0319096,-0.3418727,-0.59099734
-0.6162803,-0.2597365,-0.4153662
-0.06568433,-0.33885297,-0.58514297
-0.15591666,-0.254905,-0.4212206
-0.5794497,-0.3690501,-0.58514297
-0.22404912,-0.19239692,-0.4212206
-0.25351813,-0.37267375,-0.58514297
-0.5794497,-0.20326789,-0.40951183
-0.9109175,-0.37690136,-0.59099734
-0.51131725,-0.30442825,-0.44463807
-0.80595446,-0.26834267,-0.4739099
