IndLatency,DRB.UEThpDl,DRB.UEThpUl
1.0,0.8387761,0.6136478
1.0,0.9471498,0.7765082
0.42443967,0.9065097,0.6659958
0.87571865,0.91472906,0.7823247
1.0,1.0,0.7706918
0.43129927,0.8177711,0.6136478
0.6148991,0.9259926,0.7823247
1.0,0.97135127,0.7823247
0.7350124,0.8404504,0.6776287
0.5514126,0.97104686,0.79977405
0.8259584,0.8588679,0.6136478
0.9460647,0.93558186,0.7765082
0.63549197,0.93542963,1.0
0.7350124,0.86739165,0.60783136
1.0,0.943649,0.76487535
0.9374902,0.9902254,0.7939576
0.8602705,0.8234029,0.6020149
0.71270466,0.9377128,0.7823247
0.87571865,0.84623444,0.6194642
0.44674742,0.9676982,0.7939576
0.67152596,0.8839826,0.6194642
0.5582793,0.9249271,0.7939576
0.78305775,0.9124459,0.6252807
1.0,0.89874697,0.8055905
1.0,0.8447123,0.6136478
1.0,0.9361907,0.8346727
0.6148991,0.85186625,0.6194642
0.31976748,0.9256882,0.79977405
1.0,0.8444079,0.60783136
0.6492182,0.9832237,0.79977405
0.63549197,0.9361907,0.8055905
0.5582793,0.937865,0.7765082
1.0,0.86708724,0.6136478
0.9735242,0.9597833,0.7823247
0.78305775,0.8409071,0.6136478
1.0,0.9377128,0.7765082
1.0,0.9495852,0.7765082
0.54455304,0.8148791,0.6136478
0.46733326,0.96511066,0.79977405
0.31290787,0.83131784,0.60783136
1.0,0.97409105,0.7823247
1.0,0.83679736,0.6136478
1.0,0.97835296,0.7765082
0.54455304,0.8800251,0.6136478
0.5582793,0.90848845,0.7823247
0.8396846,0.8301001,0.6194642
0.6080395,0.9360385,0.78814113
0.31976748,0.8810906,0.6601794
0.95293134,0.9719601,1.0
0.48792613,0.8398416,0.7357931
0.34721994,0.94486666,0.7765082
1.0,0.8512574,0.6136478
0.46733326,0.9020956,0.7765082
0.41071343,0.9389305,0.60783136
0.5720055,0.91640335,0.78814113
1.0,0.81990206,0.60783136
0.5308198,0.9721123,0.7939576
1.0,0.8383195,0.6194642
1.0,0.9582612,0.7939576
0.796784,0.86297756,0.60783136
0.9735242,0.9524772,0.8637549
